상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220804228329,공간기술단건축사사무소주,,M1,과학·기술,M109,기술 서비스,M10901,건축 설계 및 관련 서비스업,M72111,건축 설계 및 관련 서비스업,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100100600044,1,대지,60,44,서울특별시 금천구 가산동 60-44,115454151195,서울특별시 금천구 디지털로9길,46,,1154510100100600044000001,이앤씨드림타워7차,서울특별시 금천구 디지털로9길 46,153791,08512,,13,,126.887098739079,37.4800597078405
MA010120220805649073,가산퍼블릭,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100100600026,1,대지,60,26,서울특별시 금천구 가산동 60-26,115453000026,서울특별시 금천구 디지털로,178,,1154510100100600026014771,현대지식산업센터,서울특별시 금천구 디지털로 178,153801,08513,,,,126.887081184211,37.4766989275967
MA010120220800712184,현대이발,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96111,이용업,11,서울특별시,11530,구로구,11530550,구로4동,1153010200,구로동,1153010200100950000,1,대지,95,,서울특별시 구로구 구로동 95,115304148251,서울특별시 구로구 구로중앙로18길,64,,1153010200100950000016237,,서울특별시 구로구 구로중앙로18길 64,152841,08303,,,,126.892547842629,37.4961027231077
MA010120220808522779,하이퍼데님,코리아,G2,소매,G209,섬유·의복·신발 소매,G20901,남성 의류 소매업,G47411,남자용 겉옷 소매업,11,서울특별시,11200,성동구,11200650,성수1가1동,1120011400,성수동1가,1120011400106560498,1,대지,656,498,서울특별시 성동구 성수동1가 656-498,112004109455,서울특별시 성동구 왕십리로6길,4,11,1120011400106560498008601,,서울특별시 성동구 왕십리로6길 4-11,133821,04778,,1,,127.045263544328,37.5458602554875
MA010120220803960199,마린수산,,I2,음식,I201,한식,I20111,횟집,I56114,한식 해산물 요리 전문점,11,서울특별시,11320,도봉구,11320690,방학1동,1132010600,방학동,1132010600106960013,1,대지,696,13,서울특별시 도봉구 방학동 696-13,113203109001,서울특별시 도봉구 도당로,90,,1132010600106960013004318,,서울특별시 도봉구 도당로 90,132852,01342,,1,,127.036903492569,37.6653164081721
MA010120220805423288,마호네일,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,11,서울특별시,11650,서초구,11650560,반포1동,1165010700,반포동,1165010700107390024,1,대지,739,24,서울특별시 서초구 반포동 739-24,116504163334,서울특별시 서초구 사평대로53길,8,1,1165010700107390024024893,,서울특별시 서초구 사평대로53길 8-1,137810,06542,,1,,127.021906877469,37.504853277078
MA010120220803622249,Wax,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,11,서울특별시,11260,중랑구,11260655,망우본동,1126010500,망우동,1126010500103420004,1,대지,342,4,서울특별시 중랑구 망우동 342-4,112604118172,서울특별시 중랑구 망우로73길,38,,1126010500103420004006631,,서울특별시 중랑구 망우로73길 38,131803,02066,,,,127.103448547562,37.6022258675999
MA010120220800987603,가람오토바이,,S2,수리·개인,S204,모터사이클 수리,S20401,모터사이클 수리업,S95220,모터사이클 수리업,11,서울특별시,11620,관악구,11620595,청룡동,1162010100,봉천동,1162010100115750009,1,대지,1575,9,서울특별시 관악구 봉천동 1575-9,116203120008,서울특별시 관악구 쑥고개로,92,,1162010100115750009034493,,서울특별시 관악구 쑥고개로 92,151847,08831,,,,126.946625276497,37.4790834526454
MA010120220801040633,한미금거래소,대치점,G2,소매,G217,시계·귀금속 소매,G21701,시계/귀금속 소매업,G47830,시계 및 귀금속 소매업,11,서울특별시,11680,강남구,11680600,대치1동,1168010600,대치동,1168010600108880001,1,대지,888,1,서울특별시 강남구 대치동 888-1,116803122006,서울특별시 강남구 선릉로,224,,1168010600108880001000001,대치아이파크상가,서울특별시 강남구 선릉로 224,135281,06278,,,,127.053522020245,37.4953826202815
MA010120220807506729,법무법인한민앤대교,,M1,과학·기술,M103,법무관련 ,M10301,변호사,M71101,변호사업,11,서울특별시,11650,서초구,11650530,서초3동,1165010800,서초동,1165010800115710014,1,대지,1571,14,서울특별시 서초구 서초동 1571-14,116504163239,서울특별시 서초구 반포대로30길,70,,1165010800115710014022076,우성빌딩,서울특별시 서초구 반포대로30길 70,137874,06645,,3,,127.012336832313,37.492429786934
MA010120220813409806,세븐일레븐역삼,개나리점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11680,강남구,11680650,역삼2동,1168010100,역삼동,1168010100107540000,1,대지,754,,서울특별시 강남구 역삼동 754,116803122008,서울특별시 강남구 역삼로,306,,1168010100107540000023892,개나리래미안,서울특별시 강남구 역삼로 306,135795,06216,,1,,127.04695417101,37.4989804291039
MA010120220805076949,잇츠투어스,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,N75210,여행사업,11,서울특별시,11560,영등포구,11560620,양평2동,1156012800,양평동4가,1156012800102810000,1,대지,281,,서울특별시 영등포구 양평동4가 281,115604154605,서울특별시 영등포구 양평로12가길,14,,1156012800102810000020419,르네상스한강오피스텔,서울특별시 영등포구 양평로12가길 14,150867,07222,,,,126.899640320834,37.5367442079295
MA010120220810356921,오에스컬렉션,,G2,소매,G217,시계·귀금속 소매,G21701,시계/귀금속 소매업,G47830,시계 및 귀금속 소매업,11,서울특별시,11680,강남구,11680565,청담동,1168010400,청담동,1168010400101340020,1,대지,134,20,서울특별시 강남구 청담동 134-20,116804166770,서울특별시 강남구 학동로101길,26,,1168010400101340020019007,청담삼익상가,서울특별시 강남구 학동로101길 26,135958,06077,,2,,127.05762510496,37.5224468696354
MA010120220808007905,365에어컨그린인테리어,,S2,수리·개인,S205,가전제품 수리,S20501,가전제품 수리업,S95310,가전제품 수리업,11,서울특별시,11260,중랑구,11260520,면목2동,1126010100,면목동,1126010100101790094,1,대지,179,94,서울특별시 중랑구 면목동 179-94,112604118142,서울특별시 중랑구 동일로99길,26,,1126010100101790094028251,,서울특별시 중랑구 동일로99길 26,131820,02135,,,,127.078395285061,37.5879464352701
MA010120220811718145,올레덴트,,S2,수리·개인,S203,자동차 수리·세차,S20302,자동차 세차장,S95213,자동차 세차업,11,서울특별시,11290,성북구,11290555,삼선동,1129011400,삼선동4가,1129011400100230000,1,대지,23,,서울특별시 성북구 삼선동4가 23,112903107005,서울특별시 성북구 삼선교로,45,,1129011400100230000046633,,서울특별시 성북구 삼선교로 45,136044,02861,,1,,127.010812850737,37.58862068806
MA010120220802950856,유스튜디오,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47216,빵류; 과자류 및 당류 소매업,11,서울특별시,11530,구로구,11530790,수궁동,1153010900,궁동,1153010900102070059,1,대지,207,59,서울특별시 구로구 궁동 207-59,115303000019,서울특별시 구로구 부일로,943,,1153010900102070059001237,,서울특별시 구로구 부일로 943,152883,08256,,B1,,126.832020393118,37.4933201365004
MA010120220800597278,세이패스,,M1,과학·기술,M106,시장 조사,M10601,시장 조사 및 여론 조사업,M71400,시장 조사 및 여론 조사업,11,서울특별시,11380,은평구,11380510,녹번동,1138010200,녹번동,1138010200100900010,1,대지,90,10,서울특별시 은평구 녹번동 90-10,113804133205,서울특별시 은평구 은평로21길,36,3,1138010200100900001000001,명칭없음,서울특별시 은평구 은평로21길 36-3,122829,03382,,3,,126.930591892608,37.6030346571763
MA010120220804354153,초안현대공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11350,노원구,11350570,월계2동,1135010200,월계동,1135010200109070000,1,대지,907,,서울특별시 노원구 월계동 907,113504127052,서울특별시 노원구 덕릉로60길,188,,1135010200109070000020023,,서울특별시 노원구 덕릉로60길 188,139852,01871,,1,,127.043877236741,37.6324641699545
MA010120220800643267,에이스문구센타,,G2,소매,G213,오락용품 소매,G21302,문구/회화용품 소매업,G47612,문구용품 및 회화용품 소매업,11,서울특별시,11410,서대문구,11410615,연희동,1141011700,연희동,1141011700100800008,1,대지,80,8,서울특별시 서대문구 연희동 80-8,114103112019,서울특별시 서대문구 연희로,156,,1141011700100800008018004,,서울특별시 서대문구 연희로 156,120829,03723,,1,,126.934730672043,37.5710067294494
MA010120220803455412,두손인테리어,,M1,과학·기술,M112,전문 디자인,M11201,인테리어 디자인업,F42412,도배; 실내 장식 및 내장 목공사업,11,서울특별시,11200,성동구,11200620,금호4가동,1120011200,금호동4가,1120011200113950000,1,대지,1395,,서울특별시 성동구 금호동4가 1395,112004109127,서울특별시 성동구 동호로4길,17,,1120011200113950000011775,,서울특별시 성동구 동호로4길 17,133809,04725,,,,127.017902263994,37.5480840310078
MA010120220808336394,에이치엔이디렉터즈,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100106910000,1,대지,691,,서울특별시 금천구 가산동 691,115453117001,서울특별시 금천구 가산디지털1로,5,,1154510100106910000017244,대륭테크노타운20차,서울특별시 금천구 가산디지털1로 5,153803,08594,,,,126.886711826909,37.4667424136814
MA010120220805380152,내방애먹자골목,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11545,금천구,11545610,독산1동,1154510200,독산동,1154510200110060018,1,대지,1006,18,서울특별시 금천구 독산동 1006-18,115453000027,서울특별시 금천구 범안로,1184,,1154510200110060018013840,,서울특별시 금천구 범안로 1184,153829,08602,,1,,126.893302555983,37.4663701238433
MA010120220814364992,인연옷공방,,S2,수리·개인,S206,기타 가정용품 수리,S20601,의류/이불 수선업,S95391,의복 및 기타 가정용 직물제품 수리업,11,서울특별시,11530,구로구,11530550,구로4동,1153010200,구로동,1153010200107450004,1,대지,745,4,서울특별시 구로구 구로동 745-4,115304148204,서울특별시 구로구 구로동로18길,36,,1153010200107450004021431,명칭없음,서울특별시 구로구 구로동로18길 36,152872,08319,,1,,126.886431539534,37.4876275367328
MA010120220813926565,다채,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11710,송파구,11710642,문정2동,1171010800,문정동,1171010800106200000,1,대지,620,,서울특별시 송파구 문정동 620,117103123021,서울특별시 송파구 새말로,62,,1171010800106200000000001,송파푸르지오시티오피스텔,서울특별시 송파구 새말로 62,138888,05841,,1,,127.121167250298,37.4808894582011
MA010120220806992634,굿샷골프,,M1,과학·기술,M115,기타 전문 과학,M11504,사업/무형 재산권 중개업,M73903,사업 및 무형 재산권 중개업,11,서울특별시,11710,송파구,11710610,삼전동,1171010600,삼전동,1171010600100350019,1,대지,35,19,서울특별시 송파구 삼전동 35-19,117104169212,서울특별시 송파구 삼전로4길,10,,1171010600100350019007934,,서울특별시 송파구 삼전로4길 10,138838,05594,,,,127.087296117774,37.5019308253933
MA010120220812291195,디자이어바이와이,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100106420035,1,대지,642,35,서울특별시 용산구 한남동 642-35,111704106025,서울특별시 용산구 대사관로24길,16,,1117013100106420035006339,,서울특별시 용산구 대사관로24길 16,140887,04402,,1,,127.004853667149,37.5327772993329
MA010120220814364405,아이엠필라테스사당,2호점,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,11,서울특별시,11590,동작구,11590620,사당1동,1159010700,사당동,1159010700110440037,1,대지,1044,37,서울특별시 동작구 사당동 1044-37,115904157115,서울특별시 동작구 동작대로1길,27,,1159010700110440037009875,춘촌빌딩,서울특별시 동작구 동작대로1길 27,156827,07025,,4,,126.979864856294,37.4772106827999
MA010120220807043850,업소명없음,,N1,시설관리·임대,N108,기타 사업 서비스,N10805,포장/충전업,N75994,포장 및 충전업,11,서울특별시,11440,마포구,11440710,연남동,1144012400,연남동,1144012400104870063,1,대지,487,63,서울특별시 마포구 연남동 487-63,114404139307,서울특별시 마포구 성미산로15길,48,1,1144012400104870063016168,,서울특별시 마포구 성미산로15길 48-1,121868,03974,,,,126.917408559578,37.5634635585483
MA010120220810146971,이루리에듀,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,11,서울특별시,11680,강남구,11680600,대치1동,1168010600,대치동,1168010600110220001,1,대지,1022,1,서울특별시 강남구 대치동 1022-1,116803122012,서울특별시 강남구 도곡로,440,,1168010600110220001014105,청운빌딩,서울특별시 강남구 도곡로 440,135500,06279,,4,,127.058635312226,37.4978849911784
MA010120220800951164,종로떡집,,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,11,서울특별시,11620,관악구,11620765,미성동,1162010200,신림동,1162010200107550003,1,대지,755,3,서울특별시 관악구 신림동 755-3,116204160350,서울특별시 관악구 미성길,4,,1162010200107550003002398,,서울특별시 관악구 미성길 4,151898,08864,,,,126.916545262355,37.4748222813737
MA010120220803499656,7번가피자,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,11,서울특별시,11140,중구,11140665,동화동,1114016200,신당동,1114016200102820044,1,대지,282,44,서울특별시 중구 신당동 282-44,111404103057,서울특별시 중구 다산로36길,45,,1114016200102820044023188,,서울특별시 중구 다산로36길 45,100824,04585,,1,,127.017520705786,37.5617251936816
MA010120220813768086,제일삼성공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11440,마포구,11440655,서강동,1144011400,창전동,1144011400104370000,1,대지,437,,서울특별시 마포구 창전동 437,114403113010,서울특별시 마포구 서강로,95,,1144011400104370000008967,창전동삼성아파트,서울특별시 마포구 서강로 95,121778,04064,,,,126.93209907274,37.5520482777532
MA010120220808533462,선화음악교습소,,P1,교육,P106,기타 교육,P10609,음악학원,P85621,음악학원,11,서울특별시,11440,마포구,11440610,염리동,1144010900,염리동,1144010900105330000,1,대지,533,,서울특별시 마포구 염리동 533,114404139379,서울특별시 마포구 숭문길,98,,,,서울특별시 마포구 숭문길 98,121090,04127,,1,,126.948566309823,37.5502095527927
MA010120220804733331,컴퓨터수리,,S2,수리·개인,S201,컴퓨터 수리,S20101,컴퓨터/노트북/프린터 수리업,S95110,컴퓨터 및 주변 기기 수리업,11,서울특별시,11680,강남구,11680600,대치1동,1168010600,대치동,1168010600105070001,1,대지,507,1,서울특별시 강남구 대치동 507-1,116802000003,서울특별시 강남구 남부순환로,2942,,1168010600105070001014390,풍림프라자,서울특별시 강남구 남부순환로 2942,135836,06291,,1,,127.062318401409,37.4936393644468
MA010120220803452657,삼정기업공사,,M1,과학·기술,M109,기술 서비스,M10903,건물 및 토목 엔지니어링 서비스업,M72121,건물 및 토목 엔지니어링 서비스업,11,서울특별시,11140,중구,11140570,필동,1114015800,충무로3가,1114015800100240008,1,대지,24,8,서울특별시 중구 충무로3가 24-8,111404103229,서울특별시 중구 수표로6길,9,,1114015800100240008017531,,서울특별시 중구 수표로6길 9,100013,04555,,,,126.990933909142,37.5629154611136
MA010120220800850827,한국민간자격협회,,P1,교육,P107,교육 지원,P10701,교육컨설팅업,P85701,교육관련 자문 및 평가업,11,서울특별시,11500,강서구,11500510,염창동,1150010100,염창동,1150010100102400021,1,대지,240,21,서울특별시 강서구 염창동 240-21,115003115008,서울특별시 강서구 양천로,583,,1150010100102400021028397,우림블루나인비즈니스센터,서울특별시 강서구 양천로 583,157779,07547,,,,126.864347419079,37.5571165522596
MA010120220813724076,투어인,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,N75210,여행사업,11,서울특별시,11680,강남구,11680640,역삼1동,1168010100,역삼동,1168010100106970008,1,대지,697,8,서울특별시 강남구 역삼동 697-8,116804166746,서울특별시 강남구 테헤란로53길,23,,1168010100106970008022052,,서울특별시 강남구 테헤란로53길 23,135917,06148,,2,,127.046257166068,37.5056931964869
MA010120220800967816,21세기헤어,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,11,서울특별시,11545,금천구,11545710,시흥5동,1154510300,시흥동,1154510300102720009,1,대지,272,9,서울특별시 금천구 시흥동 272-9,115454151056,서울특별시 금천구 독산로10길,79,,1154510300102720009001693,,서울특별시 금천구 독산로10길 79,153035,08644,,1,,126.910356894846,37.4501390416078
MA010120220800506842,등촌밥상,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11500,강서구,11500520,등촌1동,1150010200,등촌동,1150010200106460000,1,대지,646,,서울특별시 강서구 등촌동 646,115004145549,서울특별시 강서구 화곡로66길,190,,1150010200106460000027002,,서울특별시 강서구 화곡로66길 190,157840,07564,,1,,126.862904730653,37.5538622868642
MA010120220805293712,미당,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11710,송파구,11710610,삼전동,1171010600,삼전동,1171010600101290000,1,대지,129,,서울특별시 송파구 삼전동 129,117104169181,서울특별시 송파구 백제고분로31길,40,,1171010600101290000007539,,서울특별시 송파구 백제고분로31길 40,138840,05602,,1,,127.09594181774,37.5061768644495
MA010120220807095957,제임스짐아이에프씨,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100230000,1,대지,23,,서울특별시 영등포구 여의도동 23,115603118002,서울특별시 영등포구 국제금융로,10,,1156011000100230000000001,서울국제금융센터,서울특별시 영등포구 국제금융로 10,150945,07326,,3,,126.924883260731,37.5251850971787
MA010120220801048740,법률사무소조인,,M1,과학·기술,M103,법무관련 ,M10301,변호사,M71101,변호사업,11,서울특별시,11110,종로구,11110530,사직동,1111011900,세종로,1111011900102110000,1,대지,211,,서울특별시 종로구 세종로 211,111102005001,서울특별시 종로구 세종대로,149,,1111012000101500000000347,광화문빌딩,서울특별시 종로구 세종대로 149,110730,03186,,20,,126.976149871263,37.5695717604723
MA010120220800817971,금강에스피건축사사무소주,,M1,과학·기술,M109,기술 서비스,M10901,건축 설계 및 관련 서비스업,M72111,건축 설계 및 관련 서비스업,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1121510900103730008,1,대지,373,8,서울특별시 광진구 군자동 373-8,112154112009,서울특별시 광진구 광나루로17길,10,,1121510900103730008026066,,서울특별시 광진구 광나루로17길 10,143840,05005,,3,,127.072853867718,37.5481169731445
