"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"40625667","MI BARRIO","Brooklyn","3415","14 AVENUE","11218","7189729669","Mexican","2022-12-09T00:00:00.000","Violations were cited in the following area(s).","02H","After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2  hours, and from 70 °F to 41 °F or less within 4 additional hours.","Critical","43",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.641905739708","-73.981356489665","312","39","022800","3125152","3053510062","BK88","POINT (-73.981356489665 40.641905739708)"
"50105778","BIONIC BAGELS","Brooklyn","3741","NOSTRAND AVENUE","11235","7186483794","Bagels/Pretzels","2025-08-20T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","27","B","2025-08-20T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.592598135655","-73.940366261965","315","48","059402","3343957","3074220061","BK17","POINT (-73.940366261965 40.592598135655)"
"50123054","BLANK STREET COFFEE","Manhattan","500","LEXINGTON AVENUE","10017","9173618340","Coffee/Tea","2024-10-31T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","8","A","2024-10-31T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.754711600527","-73.973676408159","105","04","009200","1076268","1013027501","MN19","POINT (-73.973676408159 40.754711600527)"
"50079772","THE OWL'S TAIL","Manhattan","215","WEST   75 STREET","10023","6466093906","American","2025-06-11T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","13","A","2025-06-11T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.78081015853","-73.980793874296","107","06","016300","1030839","1011677501","MN12","POINT (-73.980793874296 40.78081015853)"
"50148437","NEW KAM LAI","Manhattan","514","AMSTERDAM AVENUE","10024","2127698990","Chinese","2024-05-09T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","25",,,"2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.786814702801","-73.975657037943","107","06","017100","1033113","1012320036","MN12","POINT (-73.975657037943 40.786814702801)"
"50158948","FLORAL","Manhattan","63","COOPER SQUARE","10003","9173285777","Chinese/Japanese","2025-07-23T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","49","C","2025-07-23T00:00:00.000","2026-06-29T06:00:20.000","Pre-permit (Operational) / Re-inspection","40.729072630483","-73.990233039889","103","02","003800","1006698","1004637501","MN22","POINT (-73.990233039889 40.729072630483)"
"40918997","FAMOUS RAY'S PIZZA","Manhattan","736","7 AVENUE","10019","2129567297","Pizza","2023-12-04T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","12","A","2023-12-04T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.760266134671","-73.983875315042","105","03","012500","1024777","1010200035","MN17","POINT (-73.983875315042 40.760266134671)"
"50035069","OSO","Manhattan","1616","AMSTERDAM AVENUE","10031","6468583139","Mexican","2025-11-21T00:00:00.000","Violations were cited in the following area(s).","10G","Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.","Not Critical","34",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.82182941776","-73.950106877862","109","07","022500","1061738","1020710036","MN04","POINT (-73.950106877862 40.82182941776)"
"50016857","SUBWAY, KRISPY KRUNCHY CHICKEN","Queens","130-11","NORTH CONDUIT AVENUE","11420","7188454594","Sandwiches","2024-08-28T00:00:00.000","Violations were cited in the following area(s).","10E","Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment","Not Critical","9","A","2024-08-28T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.667067484463","-73.809932731858","410","28","081800","4257406","4118640013","QN55","POINT (-73.809932731858 40.667067484463)"
"41713624","EL CALLAO","Queens","111-22","ROOSEVELT AVENUE","11368","7187799400","Peruvian","2022-11-01T00:00:00.000","Violations were cited in the following area(s).","03A","Food, prohibited, from unapproved or unknown source, home canned or home prepared.  Animal slaughtered, butchered or dressed (eviscerated, skinned) in establishment. Reduced Oxygen Packaged (ROP) fish not frozen before processing.  ROP food prepared on premises transported to another site.","Critical","37",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.751678428575","-73.855437940697","404","21","039900","4049891","4020130110","QN25","POINT (-73.855437940697 40.751678428575)"
"50094440","THINK COFFEE","Manhattan","471","BROADWAY","10013","5712908937","Coffee/Tea","2024-10-29T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","20",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.721203800268","-74.000360761081","102","01","004700","1007053","1004747502","MN24","POINT (-74.000360761081 40.721203800268)"
"50124079","KAIZEN","Queens","33-70","FARRINGTON STREET","11354","7189712413","Japanese","2024-01-25T00:00:00.000","Violations were cited in the following area(s).","06F","Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.","Critical","8","A","2024-01-25T00:00:00.000","2026-06-29T06:00:20.000","Pre-permit (Operational) / Re-inspection","40.766290610466","-73.832539929218","407","20","086900","4618575","4049497501","QN22","POINT (-73.832539929218 40.766290610466)"
"50111668","NYC PIZZA KITCHEN","Manhattan","390","3 AVENUE","10016","9177971487","Pizza","2025-06-18T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","12","A","2025-06-18T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.741826387523","-73.98097115716","106","02","006800","1018184","1008830051","MN21","POINT (-73.98097115716 40.741826387523)"
"50046199","FOUR COCONUTS","Queens","133-42","39 AVENUE","11354","9179836666","Chinese","2023-11-15T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","63",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.759098909404","-73.834139118565","407","20","087100","4596186","4049737501","QN22","POINT (-73.834139118565 40.759098909404)"
"41331528","PUFF","Brooklyn","1307","AVENUE Z","11235","7184839393","Russian","2010-02-26T21:32:00.000","Violations were cited in the following area(s).","04A","Food Protection Certificate not held by supervisor of food operations.","Critical","35",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.587895113034","-73.955888124654","315","48","059000","3203951","3074340045","BK17","POINT (-73.955888124654 40.587895113034)"
"50171431","SOL ET SOLEIL","Brooklyn","14","BUSHWICK AVENUE","11211","9178557438","Mexican","2026-01-16T00:00:00.000","Violations were cited in the following area(s).","04C","Food worker/food vendor does not use utensil or other barrier to eliminate bare hand contact with food that will not receive adequate additional heat treatment.","Critical","38","N",,"2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.714318918918","-73.941880197468","301","34","049700","3068918","3027660016","BK90","POINT (-73.941880197468 40.714318918918)"
"50131958","787 COFFEE","Manhattan","204","WEST   10 STREET","10014","6468526473","Coffee/Tea","2025-09-12T00:00:00.000","Violations were cited in the following area(s).","28-05","Food adulterated or misbranded. Adulterated or misbranded food possessed, being manufactured, produced, packed, sold, offered for sale, delivered or given away","Not Critical","29","C","2025-09-12T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.734082173393","-74.003983575073","102","03","007300","1077829","1006197502","MN23","POINT (-74.003983575073 40.734082173393)"
"50044593","GARDEN PUB","Manhattan","4","PENN PLAZA","10121","2124656273","American","2023-03-04T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0","A","2023-03-04T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.750654836632","-73.991944239076","105","03","010100","1082908","1007810001","MN17","POINT (-73.991944239076 40.750654836632)"
"50089307","PLADO","Manhattan","192","EAST    2 STREET","10009","6468505151","Mediterranean","2024-03-27T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","13","A","2024-03-27T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.722336298191","-73.984176748967","103","02","003002","1004978","1003980043","MN22","POINT (-73.984176748967 40.722336298191)"
"41251337","ATLANTIC DINER","Queens","111-16","ATLANTIC AVENUE","11419","7188496673","American","2025-09-09T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","18",,,"2026-06-29T06:00:20.000","Cycle Inspection / Compliance Inspection","40.692184770551","-73.834580274446","409","29","011800","4000000","4093970004","QN54","POINT (-73.834580274446 40.692184770551)"
"41480255","CHARLEY'S PHILLY STEAKS","Brooklyn","5100","KINGS PLAZA","11234","7183383083","Sandwiches","2025-12-18T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","2","A","2025-12-18T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.609928854538","-73.922281617072","318","46","069800","3326830","3084700055","BK45","POINT (-73.922281617072 40.609928854538)"
"50170404","SERAFINA TIMES SQUARE","Manhattan","224","WEST   49 STREET","10019","2122471000","Italian","2026-03-31T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","13","A","2026-03-31T00:00:00.000","2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.761007378725","-73.985051921577","105","03","012500","1024782","1010200051","MN17","POINT (-73.985051921577 40.761007378725)"
"50081395","GOLDEN PALACE","Queens","41-20","DELONG STREET","11355","7188869588","Chinese","2025-11-03T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","13","A","2025-11-03T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.754704453656","-73.835987306927","407","20","084900","4618216","4050667504","QN22","POINT (-73.835987306927 40.754704453656)"
"50159639","MAI'S VIETNAMESE RESTAURANT","Brooklyn","7809","3 AVENUE","11209","7183335992","Asian/Asian Fusion","2024-10-24T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","36",,,"2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.629134926695","-74.028727250851","310","47","006400","3150284","3059690008","BK31","POINT (-74.028727250851 40.629134926695)"
"50063458","RUMA'S KITCHEN","Queens","37-01","61 STREET","11377","7188999100","Bangladeshi","2026-03-25T00:00:00.000","Establishment re-opened by DOHMH.","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","4","Z","2026-03-25T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Reopening Inspection","40.749185793267","-73.901766624967","402","26","026100","4442952","4012160040","QN63","POINT (-73.901766624967 40.749185793267)"
"50112688","SMOOTHIE KING","Brooklyn","394","MYRTLE AVENUE","11205","5046285141","Juice, Smoothies, Fruit Salads","2024-10-29T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","5",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.693131915442","-73.970228152988","302","35","018300","3058399","3020750028","BK68","POINT (-73.970228152988 40.693131915442)"
"50048030","JAMBA JUICE","Manhattan","625","8 AVENUE","10018","2122731165","Fruits/Vegetables","2023-06-16T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","12","A","2023-06-16T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.756185423077","-73.990564733785","104","03","011500","1083268","1010320029","MN15","POINT (-73.990564733785 40.756185423077)"
"50112582","JADE EATERY AND LOUNGE","Queens","1","STATION SQUARE","11375","7187932203","Japanese","2023-11-21T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","35","B","2023-11-21T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.719233057","-73.845324589151","406","29","073700","4077872","4032530062","QN17","POINT (-73.845324589151 40.719233057)"
"50084913","PLANTED","Brooklyn","333","SMITH STREET","11231","9179091986","Coffee/Tea","2023-08-31T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","13","A","2023-08-31T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.680586547288","-73.994606314043","306","39","007500","3007383","3004430006","BK33","POINT (-73.994606314043 40.680586547288)"
"40368577","DENNY'S PUB","Brooklyn","106","BEVERLY ROAD","11218","7184352156","American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","04H","Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.","Critical","25",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.642931856285","-73.978869881609","312","39","048600","3125226","3053530001","BK41","POINT (-73.978869881609 40.642931856285)"
"50001353","SAZON'S NUNEZ","Brooklyn","96","WYCKOFF AVENUE","11237","3477507894","Latin American","2024-07-30T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","40",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.70436372257","-73.91934344661","304","37","044500","3073650","3032370038","BK77","POINT (-73.91934344661 40.70436372257)"
"50133578","PORTA 23","Queens","29-17","23 AVENUE","11105","7187779477","New American","2026-03-27T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","13","A","2026-03-27T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.77494671375","-73.913690181539","401","22","011500","4017627","4008440072","QN72","POINT (-73.913690181539 40.77494671375)"
"50108311","KFC","Queens","87-19","JAMAICA AVENUE","11421","7187094990","Chicken","2024-04-18T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","22",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.69264042033","-73.857041318547","409","32","001400","4181800","4088620087","QN53","POINT (-73.857041318547 40.69264042033)"
"50070925","PAPA JOHN'S PIZZA","Manhattan","2119","1 AVENUE","10029","2129967272","Pizza","2025-05-01T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","12","A","2025-05-01T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.791458777073","-73.938728431449","111","08","017000","1079351","1016800030","MN33","POINT (-73.938728431449 40.791458777073)"
"50111784","NAN HAI YU CUN","Brooklyn","5209","7 AVENUE","11220","7183603833","Chinese","2025-03-15T00:00:00.000","Violations were cited in the following area(s).","03B","Shellfish not from approved source, not or improperly tagged/labeled; tags not retained for 90 days.","Critical","22",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.641198877407","-74.00719212421","307","43","010600","3014069","3008100006","BK34","POINT (-74.00719212421 40.641198877407)"
"50146161","PRET A MANGER","Manhattan","880","3 AVENUE","10022","6464760498","Continental","2024-04-03T00:00:00.000","Violations were cited in the following area(s).","06F","Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.","Critical","9","A","2024-04-03T00:00:00.000","2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.757902656011","-73.969253374483","106","04","010000","1036473","1013080033","MN19","POINT (-73.969253374483 40.757902656011)"
"50085429","TORTILLERIA Y TAQUERIA LENCHITA","Bronx","618","EAST  183 STREET","10458","3475913320","Mexican","2022-08-08T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","28",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.852848373089","-73.888520198945","206","15","039100","2012089","2030710047","BX06","POINT (-73.888520198945 40.852848373089)"
"50161765","LOS 2 SABORES RESTAURANT","Bronx","553","EAST  137 STREET","10454","6464777966","Mexican","2024-12-10T00:00:00.000","Violations were cited in the following area(s).","05H","No approved written standard operating procedure for avoiding contamination by refillable returnable containers.","Critical","43",,,"2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.806256697367","-73.918258643396","201","08","002500","2000051","2022650050","BX39","POINT (-73.918258643396 40.806256697367)"
"41628608","LILLIE'S","Manhattan","249","WEST   49 STREET","10019","2129574530","American","2024-09-09T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2026-06-29T06:00:20.000","Inter-Agency Task Force / Initial Inspection","40.761202309877","-73.985467003013","105","03","012500","1024787","1010210005","MN17","POINT (-73.985467003013 40.761202309877)"
"50002641","EL RINCONCITO DEL SABOR DOMINICANO","Bronx","254","EAST  204 STREET","10458","9178011300","Latin American","2024-04-09T00:00:00.000","Violations were cited in the following area(s).","20-01","Allergen or intolerance notice not translated into common language when required","Not Critical",,,,"2026-06-29T06:00:20.000","Administrative Miscellaneous / Initial Inspection","40.874121253704","-73.884195887555","207","11","041300","2017284","2033090056","BX05","POINT (-73.884195887555 40.874121253704)"
"50093645","DOMINO'S","Brooklyn","183","GRAHAM AVENUE","11206","7187932024","Pizza","2022-12-14T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","60",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.708355285292","-73.943382286296","301","34","050500","3070979","3030430024","BK90","POINT (-73.943382286296 40.708355285292)"
"50165051","GNOCCHI ON 9TH","Manhattan","50","GREENWICH AVENUE","10011","6466492066","Italian","2026-01-14T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","19","N",,"2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.735671459734","-74.000562909955","102","03","007100","1078114","1006060019","MN23","POINT (-74.000562909955 40.735671459734)"
"41126295","SMOKE & MIRRORS","Queens","28-04","STEINWAY STREET","11103","7184899064","American","2026-06-06T00:00:00.000","Violations were cited in the following area(s).","15-22","Original label for smoking products sold or offered for sale.","Not Applicable",,,,"2026-06-29T06:00:20.000","Smoke-Free Air Act / Initial Inspection","40.765235923618","-73.913904974736","401","22","006502","4010754","4006620022","QN70","POINT (-73.913904974736 40.765235923618)"
"40653513","IHAWAN","Queens","40-06","70 STREET","11377","7182051480","Filipino","2025-10-11T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","19","B","2025-10-11T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.746081296417","-73.895365306299","402","26","026300","4030355","4013010033","QN63","POINT (-73.895365306299 40.746081296417)"
"50105379","LE PAIN QUOTIDIEN","Manhattan","1399","MADISON AVENUE","10029","6466633149","Coffee/Tea","2026-01-09T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","12","A","2026-01-09T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.787982656167","-73.953588300185","111","08","016002","1051462","1016030020","MN33","POINT (-73.953588300185 40.787982656167)"
"50171395","MAISON DE MANEE","Queens","41-10","34 AVENUE","11101","5626732450","New French","2025-06-26T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","11","N",,"2026-06-29T06:00:20.000","Pre-permit (Non-operational) / Initial Inspection","40.756204509425","-73.919890440848","401","22","015900","4010927","4006740017","QN70","POINT (-73.919890440848 40.756204509425)"
"50112468","CHIPOTLE MEXICAN GRILL #3641uy;","Manhattan","350","5 AVENUE","10118","6143187413","Mexican","2025-07-25T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","5","A","2025-07-25T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.748268900702","-73.984690273581","105","04","007600","1015862","1008350041","MN17","POINT (-73.984690273581 40.748268900702)"
"50182861","LAHANA AUTHENTIC INDIAN CUISINE","Manhattan","803","9 AVENUE","10019","2124591515","Indian","2026-04-27T00:00:00.000","Violations were cited in the following area(s).","06E","Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.","Critical","40","N",,"2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.765563962829","-73.987440730165","104","03","013300","1026765","1010630030","MN15","POINT (-73.987440730165 40.765563962829)"
"50122460","PRINCE TEA HOUSE","Brooklyn","6122","7 AVENUE","11220","9292385569","Asian/Asian Fusion","2024-10-17T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","5","A","2024-10-17T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.636071163171","-74.012549216632","307","43","011800","3143871","3057930047","BK34","POINT (-74.012549216632 40.636071163171)"
"50143536","BAYRIDGE TURKISH CAFE","Brooklyn","6823","3 AVENUE","11220","5162982707","Turkish","2024-03-04T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","58",,,"2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.636233626021","-74.025826300793","310","47","006800","3145191","3058630001","BK31","POINT (-74.025826300793 40.636233626021)"
"50113335","GRACE CHINESE FOOD","Brooklyn","136","GRAHAM AVENUE","11206","7183878898","Chinese","2025-10-20T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","13","A","2025-10-20T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.706112615539","-73.942994664905","301","34","049300","3071287","3030710003","BK78","POINT (-73.942994664905 40.706112615539)"
"50111210","RIVIERA V  RISTORANTE","Queens","223-30","UNION TURNPIKE","11364","7182175555","Pizza","2025-10-17T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","30","C","2025-10-17T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.735623696621","-73.747300167826","411","23","129102","4164970","4077990008","QN42","POINT (-73.747300167826 40.735623696621)"
"50156703","CREPE HOUSE","Queens","33-15","30 AVENUE","11103","9178327646","Pancakes/Waffles","2025-03-26T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","113",,,"2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.766057975173","-73.919575298817","401","22","006501","4009152","4006270043","QN70","POINT (-73.919575298817 40.766057975173)"
"50033279","MCDONALD'S","Manhattan","114","DELANCEY STREET","10002","2125299770","Hamburgers","2024-08-13T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","7","A","2024-08-13T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.718592932007","-73.988319015516","103","01","001800","1087565","1004100064","MN27","POINT (-73.988319015516 40.718592932007)"
"41244032","ESTRELLITA POBLANA # 1","Bronx","22272231","WESTCHESTER AVENUE",,"7185187425","Mexican","2026-05-05T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","30",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","0","0",,,,,"2",,
"50136922","MCDONALD'S #10407","Manhattan","724","BROADWAY","10003","2125299660","American","2023-06-05T00:00:00.000","Violations were cited in the following area(s).","03A","Food, prohibited, from unapproved or unknown source, home canned or home prepared. Animal slaughtered, butchered or dressed (eviscerated, skinned) in establishment. Reduced Oxygen Packaged (ROP) fish not frozen before processing. ROP food prepared on premises transported to another site.","Critical","33",,,"2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.729297931998","-73.993483860433","102","02","005700","1008795","1005450014","MN23","POINT (-73.993483860433 40.729297931998)"
"50084598","TABETOMO","Manhattan","131","AVENUE A","10009","9176369223","Japanese","2024-12-03T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","23",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.72681284306","-73.982992285603","103","02","003200","1005881","1004360034","MN22","POINT (-73.982992285603 40.72681284306)"
